match id,team1,team2,outcome,winner,by,win amount,player of match,toss winner,toss decision,match type,venue,city,match_dt,lighting,series_name,season,ground_id,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team1_roster_names,team1_roster_ids,team2_id,team2_roster_names,team2_roster_ids,ingestion_timestamp
8895879,Bh,Aa,normal,Bh,runs,60,Sb Al Hn,Bh,bat,T20,Se Ba Nl Sm Mr,Dhaka,2021-08-09,night match,Aa tr of Bh,2021,14188,Sharfuddoula,Tanvir Ahmed,122,8,120,62,10,82,188,Mi Hn:Md Nm:Sb Al Hn:Sa Sr:Mh:Nl Hn:Af Hn:Mk Hn:Md Sn:Mr Rn:Nm Ad,5831622.0:6930580.0:393014.0:3056752.0:392188.0:2875368.0:6551978.0:3850944.0:4403503.0:2316327.0:2436356.0,27,DT Cn:MS We:MR Mh:BR Mt:AT Cy:MC Hs:AJ Tr:AC Ar:NT Es:MJ Sn:A Za,34061.0:1611364.0:1907163.0:4223883.0:2285051.0:41740.0:3501889.0:3535853.0:5788418.0:4132295.0:2656541.0,2022/02/18 03:12:45
8901423,Sh Aa,Si La,normal,Sh Aa,runs,28,AK Mm,Sh Aa,bat,T20,R Pa Sm Co,Colombo,2021-09-10,night match,Sh Aa tr of Si La,2021,7041,HDPK Dharmasena,RMPJ Rambukwella,163,5,120,135,6,120,34,Q de Kk:RR Hs:AK Mm:H Kn:DA Mr:D Ps:K Ra:KA Mj:BC Fn:A Ne:T Si,2654014.0:1884973.0:4203499.0:3057312.0:2252452.0:2294823.0:3851518.0:1874081.0:3872756.0:3373866.0:2654028.0,69,WA Fo:LD Cl:PB Ra:KC Aa:MD Sa:PW Ha:DM de Sa:C Ke:PD Ca:M Ta:A Da,5490596.0:2104409.0:2398346.0:5490582.0:3061225.0:5490666.0:3260564.0:4365878.0:3865077.0:7968225.0:4019259.0,2022/02/18 03:12:45
8901430,Si La,Sh Aa,normal,Sh Aa,wickets,9,T Si,Si La,bat,T20,R Pa Sm Co,Colombo,2021-09-12,night match,Sh Aa tr of Si La,2021,7041,RR Wimalasiri,RSA Palliyaguruge,103,10,112,105,1,89,69,MJ Pa:LD Cl:PB Ra:DM de Sa:MD Sa:KC Aa:PW Ha:C Ke:PD Ca:M Ta:P Ja,2104430.0:2104409.0:2398346.0:3260564.0:3061225.0:5490582.0:5490666.0:4365878.0:3865077.0:7968225.0:7200668.0,34,Q de Kk:RR Hs:AK Mm:HE vn dr Dn:H Kn:D Ps:KA Mj:K Ra:BC Fn:A Ne:T Si,2654014.0:1884973.0:4203499.0:2364543.0:3057312.0:2294823.0:1874081.0:3851518.0:3872756.0:3373866.0:2654028.0,2022/02/18 03:12:45
8901437,Si La,Sh Aa,normal,Sh Aa,wickets,10,Q de Kk,Si La,bat,T20,R Pa Sm Co,Colombo,2021-09-14,night match,Sh Aa tr of Si La,2021,7041,HDPK Dharmasena,RSA Palliyaguruge,120,8,120,121,0,90,69,MJ Pa:WA Fo:DM de Sa:PB Ra:PD Ms:MD Sa:PW Ha:LD Ma:C Ke:PD Ca:M Ta,2104430.0:5490596.0:3260564.0:2398346.0:5490624.0:3061225.0:5490666.0:2998575.0:4365878.0:3865077.0:7968225.0,34,RR Hs:Q de Kk:AK Mm:HE vn dr Dn:H Kn:D Ps:PA Mr:KA Mj:K Ra:BC Fn:T Si,1884973.0:2654014.0:4203499.0:2364543.0:3057312.0:2294823.0:4887336.0:1874081.0:3851518.0:3872756.0:2654028.0,2022/02/18 03:12:45
8904664,Nw Zd,Bh,normal,Bh,wickets,7,Sb Al Hn,Nw Zd,bat,T20,Se Ba Nl Sm Mr,Dhaka,2021-09-01,day/night match,Nw Zd tr of Bh,2021,14188,Gazi Sohel,Sharafudoulla,60,10,101,62,3,95,48,TA Bl:R Ra:WA Yg:C de Ge:TM Lm:HM Ns:CE Me:DJ Bl:AY Pl:BM Tr:JA Dy,3083625.0:6718382.0:3834256.0:387778.0:2721627.0:3776590.0:3682160.0:2537800.0:4170494.0:5984376.0:3834375.0,188,Md Nm:Ln Ds:Sb Al Hn:Mr Rm:Mh:Nl Hn:Af Hn:Mi Hn:Md Sn:Nm Ad:Mr Rn,6930580.0:3758565.0:393014.0:392216.0:392188.0:2875368.0:6551978.0:5831622.0:4403503.0:2436356.0:2316327.0,2022/02/18 03:12:45
8904671,Bh,Nw Zd,normal,Bh,runs,4,Mh,Bh,bat,T20,Se Ba Nl Sm Mr,Dhaka,2021-09-03,day/night match,Nw Zd tr of Bh,2021,14188,Masudur Rahman,Tanvir Ahmed,141,6,120,137,5,120,188,Md Nm:Ln Ds:Mr Rm:Sb Al Hn:Mh:Af Hn:Nl Hn:Mi Hn:Md Sn:Nm Ad:Mr Rn,6930580.0:3758565.0:392216.0:393014.0:392188.0:6551978.0:2875368.0:5831622.0:4403503.0:2436356.0:2316327.0,48,TA Bl:R Ra:TM Lm:WA Yg:C de Ge:HM Ns:CE Me:DJ Bl:AY Pl:HK Bt:BV Ss,3083625.0:6718382.0:2721627.0:3834256.0:387778.0:3776590.0:3682160.0:2537800.0:4170494.0:1585464.0:6718396.0,2022/02/18 03:12:45
8904678,Nw Zd,Bh,normal,Nw Zd,runs,52,AY Pl,Nw Zd,bat,T20,Se Ba Nl Sm Mr,Dhaka,2021-09-05,day/night match,Nw Zd tr of Bh,2021,14188,Masudur Rahman,Sharfuddoula,128,5,120,76,10,120,48,FH An:R Ra:WA Yg:C de Ge:TM Lm:HM Ns:TA Bl:CE Me:SC Kn:AY Pl:JA Dy,6718326.0:6718382.0:3834256.0:387778.0:2721627.0:3776590.0:3083625.0:3682160.0:3776849.0:4170494.0:3834375.0,188,Md Nm:Ln Ds:Mi Hn:Sb Al Hn:Mr Rm:Mh:Af Hn:Nl Hn:Md Sn:Nm Ad:Mr Rn,6930580.0:3758565.0:5831622.0:393014.0:392216.0:392188.0:6551978.0:2875368.0:4403503.0:2436356.0:2316327.0,2022/02/18 03:12:45
8904685,Nw Zd,Bh,normal,Bh,wickets,6,Nm Ad,Nw Zd,bat,T20,Se Ba Nl Sm Mr,Dhaka,2021-09-08,day/night match,Nw Zd tr of Bh,2021,14188,Gazi Sohel,Tanvir Ahmed,93,10,118,96,4,117,48,R Ra:FH An:TM Lm:WA Yg:HM Ns:C de Ge:TA Bl:CE Me:AY Pl:BM Tr:HK Bt,6718382.0:6718326.0:2721627.0:3834256.0:3776590.0:387778.0:3083625.0:3682160.0:4170494.0:5984376.0:1585464.0,188,Md Nm:Ln Ds:Sb Al Hn:Mr Rm:Mh:Af Hn:Mi Hn:Nl Hn:Md Sn:Nm Ad:Mr Rn,6930580.0:3758565.0:393014.0:392216.0:392188.0:6551978.0:5831622.0:2875368.0:4403503.0:2436356.0:2316327.0,2022/02/18 03:12:45
8904692,Nw Zd,Bh,normal,Nw Zd,runs,27,TM Lm,Nw Zd,bat,T20,Se Ba Nl Sm Mr,Dhaka,2021-09-10,day/night match,Nw Zd tr of Bh,2021,14188,Sharfuddoula,Tanvir Ahmed,161,5,120,134,8,120,48,FH An:R Ra:TM Lm:WA Yg:C de Ge:HM Ns:CE Me:SC Kn:AY Pl:JA Dy:BV Ss,6718326.0:6718382.0:2721627.0:3834256.0:387778.0:3776590.0:3682160.0:3776849.0:4170494.0:3834375.0:6718396.0,188,Md Nm:Ln Ds:Sa Sr:Mr Rm:Af Hn:Mh:Nl Hn:Sm Hn:Tn Ad:Nm Ad:Sl Im,6930580.0:3758565.0:3056752.0:392216.0:6551978.0:392188.0:2875368.0:8127321.0:3769555.0:2436356.0:6930286.0,2022/02/18 03:12:45
8906624,Ze,Id,normal,Ze,runs,3,RW Ca,Id,field,T20,Ce Ae Dn,Dublin,2021-08-27,day match,Ze tr of Id ad Sd,2021,4304,PA Reynolds,R Black,117,7,120,114,9,120,76,W Me:T Mi:RW Ca:D Ms:CR Ee:M Sa:RP Bl:WP Ma:LM Je:TL Ca:R Na,6572726.0:6625562.0:2056830.0:6625632.0:387897.0:6662480.0:3471761.0:4001934.0:3788581.0:2979486.0:5643700.0,216,PR Sg:KJ On:A Be:GH Dl:SC Ge:C Cr:NA Rk:Si Sh:BJ My:CA Yg:B We,2124002.0:172248.0:2123974.0:2436251.0:2124569.0:4171460.0:7787758.0:7036812.0:2436426.0:2550414.0:6496426.0,2022/02/18 03:12:45
8906631,Ze,Id,normal,Id,wickets,7,KJ On,Ze,bat,T20,Ce Ae Dn,Dublin,2021-08-29,day match,Ze tr of Id ad Sd,2021,4304,AJ Neill,M Hawthorne,152,5,120,153,3,116,76,W Me:T Mi:RW Ca:D Ms:CR Ee:M Sa:RP Bl:LM Je:WP Ma:TL Ca:R Na,6572726.0:6625562.0:2056830.0:6625632.0:387897.0:6662480.0:3471761.0:3788581.0:4001934.0:2979486.0:5643700.0,216,PR Sg:KJ On:A Be:GH Dl:HT Tr:NA Rk:SC Ge:Si Sh:BJ My:CA Yg:B We,2124002.0:172248.0:2123974.0:2436251.0:6729862.0:7787758.0:2124569.0:7036812.0:2436426.0:2550414.0:6496426.0,2022/02/18 03:12:45
8906638,Id,Ze,normal,Id,runs,40,PR Sg,Ze,field,T20,By Ct Cb Mn By,Bready,2021-09-01,day match,Ze tr of Id ad Sd,2021,12620,AJ Neill,R Black,178,2,120,138,10,112,216,PR Sg:KJ On:A Be:SC Ge:GH Dl:W Mk:NA Rk:Si Sh:MR Ar:JB Le:B We,2124002.0:172248.0:2123974.0:2124569.0:2436251.0:6496524.0:7787758.0:7036812.0:3685100.0:6496482.0:6496426.0,76,W Me:T Mi:RW Ca:D Ms:CR Ee:M Sa:LM Je:RP Bl:WP Ma:TL Ca:R Na,6572726.0:6625562.0:2056830.0:6625632.0:387897.0:6662480.0:3788581.0:3471761.0:4001934.0:2979486.0:5643700.0,2022/02/18 03:12:45
8906645,Id,Ze,normal,Id,runs,64,MR Ar,Ze,field,T20,By Ct Cb Mn By,Bready,2021-09-02,day match,Ze tr of Id ad Sd,2021,12620,M Hawthorne,PA Reynolds,174,4,120,110,9,120,216,PR Sg:KJ On:A Be:SC Ge:W Mk:GH Dl:NA Rk:Si Sh:MR Ar:BJ My:CA Yg,2124002.0:172248.0:2123974.0:2124569.0:6496524.0:2436251.0:7787758.0:7036812.0:3685100.0:2436426.0:2550414.0,76,W Me:T Mi:RW Ca:D Ms:CR Ee:M Sa:DT To:WP Ma:LM Je:B Mi:R Na,6572726.0:6625562.0:2056830.0:6625632.0:387897.0:6662480.0:2750628.0:4001934.0:3788581.0:5789370.0:5643700.0,2022/02/18 03:12:45
8906652,Ze,Id,normal,Ze,runs,5,CR Ee,Ze,bat,T20,By Ct Cb Mn By,Bready,2021-09-04,day match,Ze tr of Id ad Sd,2021,12620,AJ Neill,R Black,124,4,120,119,10,120,76,W Me:TS Ke:RW Ca:CR Ee:D Ms:M Sa:LM Je:DT To:WP Ma:B Mi:R Na,6572726.0:4996690.0:2056830.0:387897.0:6625632.0:6662480.0:3788581.0:2750628.0:4001934.0:5789370.0:5643700.0,216,PR Sg:KJ On:A Be:HT Tr:NA Rk:W Mk:SC Ge:AR Me:MR Ar:CA Yg:JB Le,2124002.0:172248.0:2123974.0:6729862.0:7787758.0:6496524.0:2124569.0:2921680.0:3685100.0:2550414.0:6496482.0,2022/02/18 03:12:45
8912910,Sd,Ze,normal,Sd,runs,7,,Sd,bat,T20,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2021-09-15,day match,Ze tr of Id ad Sd,2021,1672,,,141,6,120,134,9,120,223,HG My:KJ Cr:OJ Hs:RD Bn:CS Md:MH Cs:MA Lk:SM Sf:MJ Wt:AC Es:CB Se,4702648.0:178135.0:2904824.0:178443.0:1627058.0:2920889.0:2904775.0:2904803.0:4613580.0:2794826.0:4702774.0,76,W Me:T Mi:RW Ca:CR Ee:SC Ws:M Sa:RP Bl:LM Je:WP Ma:TL Ca:R Na,6572726.0:6625562.0:2056830.0:387897.0:391103.0:6662480.0:3471761.0:3788581.0:4001934.0:2979486.0:5643700.0,2022/02/18 03:12:45
8912917,Ze,Sd,normal,Ze,runs,10,,Ze,bat,T20,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2021-09-17,day match,Ze tr of Id ad Sd,2021,1672,DH Mclean,M Hawthorne,136,5,120,126,10,109,76,I Ka:RW Ca:CR Ee:W Me:SC Ws:M Sa:RP Bl:WP Ma:TL Ca:R Na:LM Je,3257302.0:2056830.0:387897.0:6572726.0:391103.0:6662480.0:3471761.0:4001934.0:2979486.0:5643700.0:3788581.0,223,HG My:KJ Cr:OJ Hs:RD Bn:CS Md:MH Cs:MA Lk:SM Sf:MJ Wt:AC Es:GT Mn,4702648.0:178135.0:2904824.0:178443.0:1627058.0:2920889.0:2904775.0:2904803.0:4613580.0:2794826.0:3295452.0,2022/02/18 03:12:45
8912924,Sd,Ze,normal,Ze,wickets,6,,Sd,bat,T20,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2021-09-19,day match,Ze tr of Id ad Sd,2021,1672,DA Haggo,M Hawthorne,177,4,120,180,4,120,223,HG My:KJ Cr:OJ Hs:RD Bn:CS Md:MA Lk:MH Cs:SM Sf:MJ Wt:CB Se:AC Es,4702648.0:178135.0:2904824.0:178443.0:1627058.0:2904775.0:2920889.0:2904803.0:4613580.0:4702774.0:2794826.0,76,RW Ca:CR Ee:SC Ws:W Me:M Sa:RP Bl:LM Je:WP Ma:TL Ca:B Mi:R Na,2056830.0:387897.0:391103.0:6572726.0:6662480.0:3471761.0:3788581.0:4001934.0:2979486.0:5789370.0:5643700.0,2022/02/18 03:12:45
8916011,Ns,Id,normal,Id,wickets,7,C Cr,Ns,bat,T20,Zd Ct Sm Au Di,Abu Dhabi,2021-10-18,day match,Ns tr of Ud Ab Es,2021/22,13768,M Erasmus,RJ Tucker,106,10,120,107,3,95,118,MP Od:BN Cr:BW de Le:CN An:RN tn De:SA Es:RE vn dr Me:PM Sr:LV vn Bk:FJ Kn:BD Gr,4502392.0:3294906.0:7253350.0:2658431.0:333633.0:7891232.0:334963.0:1460612.0:3083667.0:7732934.0:4167946.0,216,PR Sg:KJ On:A Be:GJ Dy:C Cr:HT Tr:NA Rk:Si Sh:MR Ar:JB Le:B We,2124002.0:172248.0:2123974.0:7695666.0:4171460.0:6729862.0:7787758.0:7036812.0:3685100.0:6496482.0:6496426.0,2022/02/18 03:12:45
8916018,Na,Si La,normal,Si La,wickets,7,M Ta,Si La,field,T20,Zd Ct Sm Au Di,Abu Dhabi,2021-10-18,night match,Si La tr of Ud Ab Es,2021/22,13768,AT Holdstock,PR Reiffel,96,10,118,100,3,84,209,SJ Bd:ZE Gn:CG Ws:MG Es:D We:JJ St:JN Fk:JN Ln:R Tn:HN Ya Fe:BM Sz,3065502.0:4176661.0:2212727.0:3633503.0:1547993.0:3876760.0:3377359.0:7500324.0:4888232.0:2158883.0:2311574.0,69,P Na:MJ Pa:LD Cl:WA Fo:PB Ra:MD Sa:C Ke:PW Ha:PD Ca:M Ta:CS Ka,7200598.0:2104430.0:2104409.0:5490596.0:2398346.0:3061225.0:4365878.0:5490666.0:3865077.0:7968225.0:5490638.0,2022/02/18 03:12:45
8916032,Bh,On,normal,Bh,runs,26,Sb Al Hn,Bh,bat,T20,Al At Ct Gd On Ct (y Tf 1),Al Amarat,2021-10-19,night match,Bh tr of On,2021/22,23736,Ahsan Raza,CB Gaffaney,153,10,120,127,9,120,188,Md Nm:Ln Ds:Mi Hn:Sb Al Hn:Nl Hn:Af Hn:Mh:Mr Rm:Md Sn:Tn Ad:Mr Rn,6930580.0:3758565.0:5831622.0:393014.0:2875368.0:6551978.0:392188.0:392216.0:4403503.0:3769555.0:2316327.0,272,Ab Is:Jr Sh:KH Pi:Zn Md:An Kn:Sp Gd:Nm Ki:Kh:Md Nm:Fz Bt:Bl Kn,6584164.0:2154305.0:8937046.0:4095594.0:6694246.0:8218181.0:7541183.0:7541162.0:293901.0:3057256.0:6565684.0,2022/02/18 03:12:45
8916039,Ns,Na,normal,Na,wickets,6,D We,Na,field,T20,Zd Ct Sm Au Di,Abu Dhabi,2021-10-20,day match,Ns tr of Ud Ab Es,2021/22,13768,L Rusere,MA Gough,164,4,120,166,4,119,118,MP Od:SJ Mh:RE vn dr Me:CN An:SA Es:LV vn Bk:BW de Le:RN tn De:PM Sr:T vn dr Gn:FJ Kn,4502392.0:1635997.0:334963.0:2658431.0:7891232.0:3083667.0:7253350.0:333633.0:1460612.0:2336487.0:7732934.0,209,SJ Bd:ZE Gn:CG Ws:MG Es:D We:JJ St:M vn Ln:JN Fk:JN Ln:R Tn:BM Sz,3065502.0:4176661.0:2212727.0:3633503.0:1547993.0:3876760.0:5836452.0:3377359.0:7500324.0:4888232.0:2311574.0,2022/02/18 03:12:45
8916046,Si La,Id,normal,Si La,runs,70,PH de Sa,Id,field,T20,Zd Ct Sm Au Di,Abu Dhabi,2021-10-20,night match,Si La tr of Ud Ab Es,2021/22,13768,Nitin Menon,P Wilson,171,7,120,101,10,113,69,P Na:MJ Pa:LD Cl:WA Fo:PW Ha:PB Ra:MD Sa:C Ke:PD Ca:M Ta:CS Ka,7200598.0:2104430.0:2104409.0:5490596.0:5490666.0:2398346.0:3061225.0:4365878.0:3865077.0:7968225.0:5490638.0,216,PR Sg:KJ On:A Be:GJ Dy:C Cr:HT Tr:NA Rk:MR Ar:Si Sh:CA Yg:JB Le,2124002.0:172248.0:2123974.0:7695666.0:4171460.0:6729862.0:7787758.0:3685100.0:7036812.0:2550414.0:6496482.0,2022/02/18 03:12:45
8916074,Ns,Si La,normal,Si La,wickets,8,CS Ka,Si La,field,T20,Sh Ct Sm,Sharjah,2021-10-22,night match,Si La tr of Ud Ab Es,2021/22,5949,JS Wilson,RK Illingworth,44,10,61,45,2,46,118,SJ Mh:MP Od:BN Cr:CN An:BW de Le:SA Es:RE vn dr Me:PM Sr:FJ Kn:BD Gr:PA vn Mn,1635997.0:4502392.0:3294906.0:2658431.0:7253350.0:7891232.0:334963.0:1460612.0:7732934.0:4167946.0:2436776.0,69,P Na:MJ Pa:KC Aa:WA Fo:PB Ra:MD Sa:C Ke:PW Ha:PD Ca:M Ta:CS Ka,7200598.0:2104430.0:5490582.0:5490596.0:2398346.0:3061225.0:4365878.0:5490666.0:3865077.0:7968225.0:5490638.0,2022/02/18 03:12:45
8916081,Sh Aa,Aa,normal,Aa,wickets,5,JR Hd,Aa,field,T20,Zd Ct Sm Au Di,Abu Dhabi,2021-10-23,day match,Sh Aa tr of Ud Ab Es,2021/22,13768,MA Gough,Nitin Menon,118,9,120,121,5,120,34,T Ba:Q de Kk:HE vn dr Dn:AK Mm:H Kn:DA Mr:D Ps:KA Mj:K Ra:A Ne:T Si,2604825.0:2654014.0:2364543.0:4203499.0:3057312.0:2252452.0:2294823.0:1874081.0:3851518.0:3373866.0:2654028.0,27,DA Wr:AJ Fh:MR Mh:SD Sh:GJ Ml:MP Ss:MS We:PJ Cs:MA Sc:A Za:JR Hd,1539236.0:37351.0:1907163.0:1870357.0:2275195.0:2275097.0:1611364.0:3429236.0:2181157.0:2656541.0:2018001.0,2022/02/18 03:12:45
8916088,Wt Is,Ed,normal,Ed,wickets,6,MM Ai,Ed,field,T20,Di Il Ct Sm,Dubai,2021-10-23,night match,Wt Is tr of Ud Ab Es,2021/22,17086,Aleem Dar,M Erasmus,55,10,89,56,4,51,41,LP Ss:E Ls:CH Ge:SO Hr:DJ Bo:N Pn:KA Pd:AD Rl:AJ Hn:OC My:R Rl,371825.0:3023320.0:363173.0:4690188.0:360086.0:4230127.0:1613926.0:1934099.0:3715697.0:6347494.0:370397.0,20,JJ Ry:JC Br:JM Bw:MM Ai:LS Le:EG Mn:DJ Mn:CR Ws:CJ Jn:AU Rd:TS Ms,2089079.0:2162782.0:2082044.0:62432.0:2827327.0:172199.0:1655436.0:1730658.0:2022957.0:1711492.0:3214812.0,2022/02/18 03:12:45
8916095,Bh,Si La,normal,Si La,wickets,5,KC Aa,Si La,field,T20,Sh Ct Sm,Sharjah,2021-10-24,day match,Si La tr of Ud Ab Es,2021/22,5949,AT Holdstock,JS Wilson,171,4,120,172,5,120,188,Md Nm:Ln Ds:Sb Al Hn:Mr Rm:Af Hn:Mh:Nl Hn:Mi Hn:Md Sn:Nm Ad:Mr Rn,6930580.0:3758565.0:393014.0:392216.0:6551978.0:392188.0:2875368.0:5831622.0:4403503.0:2436356.0:2316327.0,69,MJ Pa:P Na:KC Aa:WA Fo:PW Ha:PB Ra:MD Sa:C Ke:PD Ca:CS Ka:B Fo,2104430.0:7200598.0:5490582.0:5490596.0:5490666.0:2398346.0:3061225.0:4365878.0:3865077.0:5490638.0:4403573.0,2022/02/18 03:12:45
8916102,Ia,Pn,normal,Pn,wickets,10,Sn Sh Ai,Pn,field,T20,Di Il Ct Sm,Dubai,2021-10-24,night match,Pn tr of Ud Ab Es,2021/22,17086,CB Gaffaney,M Erasmus,151,7,120,152,0,111,55,KL Rl:RG Sa:V Ki:SA Yv:RR Pt:RA Ja:HH Pa:B Kr:Md Si:JJ Bh:CV Vn,2954769.0:238727.0:1776627.0:3125562.0:6521080.0:1642738.0:4377610.0:2282125.0:3373285.0:4377694.0:7758638.0,62,Md Rn:Br Am:Fr Zn:Md Hz:Sb Mk:Af Ai:Sb Kn:Id Wm:Hn Ai:Hs Rf:Sn Sh Ai,2263736.0:2437021.0:3585350.0:290051.0:298612.0:3459623.0:6460614.0:1594319.0:4769148.0:8131255.0:7507303.0,2022/02/18 03:12:45
8916109,An,Sd,normal,An,runs,130,Mb Ur Rn,An,bat,T20,Sh Ct Sm,Sharjah,2021-10-25,night match,An tr of Ud Ab Es,2021/22,5949,HDPK Dharmasena,P Wilson,190,4,120,60,10,65,293,Hh Zi:Md Sd:Rh Gz:Nh Zn:Md Ni:Ar An:Gn Nb:Km Jt:Rd Kn:Nq:Mb Ur Rn,5554212.0:2939124.0:6818622.0:3668356.0:181404.0:2244577.0:2464349.0:5554282.0:5554254.0:5554142.0:6818776.0,223,HG My:KJ Cr:CS Md:RD Bn:MH Cs:MA Lk:CN Gs:MJ Wt:JH Dy:SM Sf:BJ Wl,4702648.0:178135.0:1627058.0:178443.0:2920889.0:2904775.0:6112406.0:4613580.0:2850868.0:2904803.0:5652758.0,2022/02/18 03:12:45
8916116,Wt Is,Sh Aa,normal,Sh Aa,wickets,8,A Ne,Sh Aa,field,T20,Di Il Ct Sm,Dubai,2021-10-26,day match,Wt Is tr of Ud Ab Es,2021/22,17086,Aleem Dar,PR Reiffel,143,8,120,144,2,115,41,LP Ss:E Ls:N Pn:CH Ge:KA Pd:AD Rl:SO Hr:DJ Bo:HR Wh:AJ Hn:R Rl,371825.0:3023320.0:4230127.0:363173.0:1613926.0:1934099.0:4690188.0:360086.0:3102854.0:3715697.0:370397.0,34,T Ba:RR Hs:HE vn dr Dn:AK Mm:DA Mr:H Kn:D Ps:K Ra:KA Mj:A Ne:T Si,2604825.0:1884973.0:2364543.0:4203499.0:2252452.0:3057312.0:2294823.0:3851518.0:1874081.0:3373866.0:2654028.0,2022/02/18 03:12:45
8916123,Nw Zd,Pn,normal,Pn,wickets,5,Hs Rf,Pn,field,T20,Sh Ct Sm,Sharjah,2021-10-26,night match,Pn tr of Ud Ab Es,2021/22,5949,MA Gough,RA Kettleborough,134,8,120,135,5,116,48,MJ Gl:DJ Ml:KS Wn:JS Nm:DP Cy:GD Ps:TL St:MJ Sr:IS Si:TG Se:TA Bt,1585457.0:2672214.0:1945355.0:2486896.0:2653993.0:5764576.0:4381761.0:3519011.0:3913475.0:1626561.0:1945397.0,62,Md Rn:Br Am:Fr Zn:Md Hz:Sb Mk:Id Wm:Af Ai:Sb Kn:Hn Ai:Hs Rf:Sn Sh Ai,2263736.0:2437021.0:3585350.0:290051.0:298612.0:1594319.0:3459623.0:6460614.0:4769148.0:8131255.0:7507303.0,2022/02/18 03:12:45
8916130,Bh,Ed,normal,Ed,wickets,8,JJ Ry,Bh,bat,T20,Zd Ct Sm Au Di,Abu Dhabi,2021-10-27,day match,Ed tr of Ud Ab Es,2021/22,13768,L Rusere,Nitin Menon,124,9,120,126,2,90,188,Ln Ds:Md Nm:Sb Al Hn:Mr Rm:Mh:Af Hn:Nl Hn:Mi Hn:Nm Ad:Mr Rn:Sl Im,3758565.0:6930580.0:393014.0:392216.0:392188.0:6551978.0:2875368.0:5831622.0:2436356.0:2316327.0:6930286.0,20,JJ Ry:JC Br:DJ Mn:JM Bw:EG Mn:LS Le:MM Ai:CR Ws:CJ Jn:AU Rd:TS Ms,2089079.0:2162782.0:1655436.0:2082044.0:172199.0:2827327.0:62432.0:1730658.0:2022957.0:1711492.0:3214812.0,2022/02/18 03:12:45
8916137,Sd,Na,normal,Na,wickets,4,R Tn,Na,field,T20,Zd Ct Sm Au Di,Abu Dhabi,2021-10-27,night match,Sd tr of Ud Ab Es,2021/22,13768,AT Holdstock,RJ Tucker,109,8,120,115,6,117,223,HG My:MH Cs:CS Md:RD Bn:CD We:MA Lk:CN Gs:MJ Wt:JH Dy:SM Sf:BJ Wl,4702648.0:2920889.0:1627058.0:178443.0:2904810.0:2904775.0:6112406.0:4613580.0:2850868.0:2904803.0:5652758.0,209,CG Ws:M vn Ln:ZE Gn:MG Es:D We:JJ St:JN Fk:HN Ya Fe:JN Ln:R Tn:BM Sz,2212727.0:5836452.0:4176661.0:3633503.0:1547993.0:3876760.0:3377359.0:2158883.0:7500324.0:4888232.0:2311574.0,2022/02/18 03:12:45
8916144,Si La,Aa,normal,Aa,wickets,7,A Za,Aa,field,T20,Di Il Ct Sm,Dubai,2021-10-28,day match,Si La tr of Ud Ab Es,2021/22,17086,Aleem Dar,RK Illingworth,154,6,120,155,3,106,69,P Na:MJ Pa:KC Aa:WA Fo:PB Ra:PW Ha:MD Sa:C Ke:PD Ca:CS Ka:M Ta,7200598.0:2104430.0:5490582.0:5490596.0:2398346.0:5490666.0:3061225.0:4365878.0:3865077.0:5490638.0:7968225.0,27,DA Wr:AJ Fh:GJ Ml:SD Sh:MP Ss:MR Mh:MS We:PJ Cs:MA Sc:A Za:JR Hd,1539236.0:37351.0:2275195.0:1870357.0:2275097.0:1907163.0:1611364.0:3429236.0:2181157.0:2656541.0:2018001.0,2022/02/18 03:12:45
8916151,Wt Is,Bh,normal,Wt Is,runs,3,N Pn,Bh,field,T20,Sh Ct Sm,Sharjah,2021-10-29,day match,Wt Is tr of Ud Ab Es,2021/22,5949,AT Holdstock,RJ Tucker,142,7,120,139,5,120,41,CH Ge:E Ls:RL Ce:SO Hr:KA Pd:AD Rl:N Pn:DJ Bo:JO Hr:AJ Hn:R Rl,363173.0:3023320.0:2742837.0:4690188.0:1613926.0:1934099.0:4230127.0:360086.0:2740408.0:3715697.0:370397.0,188,Md Nm:Sb Al Hn:Ln Ds:Sa Sr:Mr Rm:Mh:Af Hn:Mi Hn:Sl Im:Tn Ad:Mr Rn,6930580.0:393014.0:3758565.0:3056752.0:392216.0:392188.0:6551978.0:5831622.0:6930286.0:3769555.0:2316327.0,2022/02/18 03:12:45
